order_id,customer_id,subscription_id,order_date,product_category,country,gross_revenue,discount,net_revenue,returned,status
ORD005777,CUST01797,SUB00726,2024-11-22,wellness_bundle,US,79.63,0.0,79.63,False,completed
ORD005778,CUST01797,SUB00726,2024-12-22,wellness_bundle,US,72.98,0.0,72.98,False,completed
ORD005779,CUST01798,SUB00727,2024-06-28,haircare,US,38.09,0.0,38.09,False,completed
ORD005780,CUST01798,SUB00727,2024-07-28,haircare,US,42.37,0.0,42.37,False,completed
ORD005781,CUST01798,SUB00727,2024-08-27,haircare,US,41.11,0.0,41.11,False,completed
ORD005782,CUST01798,SUB00727,2024-09-26,haircare,US,37.58,0.0,37.58,False,completed
ORD005783,CUST01798,SUB00727,2024-10-26,haircare,US,40.13,3.48,36.65,False,completed
ORD005784,CUST01799,SUB00728,2024-06-19,haircare,NL,37.14,0.0,5.57,True,returned
ORD005785,CUST01799,SUB00728,2024-07-19,haircare,NL,41.97,0.0,6.3,True,returned
ORD005786,CUST01799,SUB00728,2024-08-18,haircare,NL,38.37,0.0,38.37,False,completed
ORD005787,CUST01800,,2024-06-07,wellness_bundle,GB,77.25,15.83,-4.24,True,returned
ORD005788,CUST01801,SUB00729,2024-06-02,supplements,GB,34.03,0.0,34.03,False,completed
ORD005789,CUST01801,SUB00729,2024-08-31,supplements,GB,34.2,0.0,34.2,False,completed
ORD005790,CUST01801,SUB00729,2024-11-29,supplements,GB,31.99,0.0,4.8,True,returned
ORD005791,CUST01802,,2024-06-26,wellness_bundle,GB,95.14,0.0,95.14,False,completed
ORD005792,CUST01803,,2024-06-09,skincare,AU,51.83,0.0,51.83,False,completed
ORD005793,CUST01804,SUB00730,2024-06-22,skincare,GB,48.34,0.0,48.34,False,completed
ORD005794,CUST01804,SUB00730,2024-07-22,skincare,GB,49.35,0.0,49.35,False,completed
ORD005795,CUST01804,SUB00730,2024-08-21,skincare,GB,46.69,0.0,46.69,False,completed
ORD005796,CUST01804,SUB00730,2024-09-20,skincare,GB,42.12,0.0,42.12,False,completed
ORD005797,CUST01804,SUB00730,2024-10-20,skincare,GB,47.3,5.8,41.5,False,completed
ORD005798,CUST01804,SUB00730,2024-11-19,skincare,GB,45.65,2.91,42.74,False,completed
ORD005799,CUST01804,SUB00730,2024-12-19,skincare,GB,46.91,3.7,43.21,False,completed
ORD005800,CUST01805,SUB00731,2024-06-08,skincare,GB,42.55,0.0,6.38,True,returned
ORD005801,CUST01805,SUB00731,2024-07-08,skincare,GB,41.06,0.0,41.06,False,completed
ORD005802,CUST01805,SUB00731,2024-08-07,skincare,GB,45.66,0.0,45.66,False,completed
ORD005803,CUST01805,SUB00731,2024-09-06,skincare,GB,45.53,0.0,45.53,False,completed
ORD005804,CUST01805,SUB00731,2024-10-06,skincare,GB,45.22,0.0,45.22,False,completed
ORD005805,CUST01805,SUB00731,2024-11-05,skincare,GB,42.45,0.0,42.45,False,completed
ORD005806,CUST01805,SUB00731,2024-12-05,skincare,GB,40.54,0.0,40.54,False,completed
ORD005807,CUST01806,,2024-06-06,supplements,FR,33.3,0.0,5.0,True,returned
ORD005808,CUST01807,,2024-06-09,wellness_bundle,GB,78.18,0.0,78.18,False,completed
ORD005809,CUST01807,,2024-12-14,wellness_bundle,GB,86.08,0.0,86.08,False,completed
ORD005810,CUST01808,,2024-07-04,haircare,GB,34.8,0.0,5.22,True,returned
ORD005811,CUST01808,,2024-11-10,haircare,GB,35.95,0.0,35.95,False,completed
ORD005812,CUST01809,,2024-07-01,skincare,GB,48.37,4.89,43.48,False,completed
ORD005813,CUST01810,,2024-07-01,skincare,GB,50.18,11.88,-4.35,True,returned
ORD005814,CUST01811,SUB00732,2024-06-16,skincare,GB,48.96,0.0,48.96,False,completed
ORD005815,CUST01811,SUB00732,2024-07-16,skincare,GB,44.56,0.0,44.56,False,completed
ORD005816,CUST01811,SUB00732,2024-08-15,skincare,GB,42.93,0.0,42.93,False,completed
ORD005817,CUST01811,SUB00732,2024-09-14,skincare,GB,46.82,0.0,46.82,False,completed
ORD005818,CUST01812,SUB00733,2024-06-14,skincare,FR,49.33,0.0,49.33,False,completed
ORD005819,CUST01812,SUB00733,2024-07-14,skincare,FR,42.01,0.0,42.01,False,completed
ORD005820,CUST01812,SUB00733,2024-08-13,skincare,FR,42.11,0.0,42.11,False,completed
ORD005821,CUST01812,SUB00733,2024-09-12,skincare,FR,43.45,0.0,6.52,True,returned
ORD005822,CUST01812,SUB00733,2024-10-12,skincare,FR,49.25,0.0,49.25,False,completed
ORD005823,CUST01812,SUB00733,2024-11-11,skincare,FR,49.43,3.25,46.18,False,completed
ORD005824,CUST01812,SUB00733,2024-12-11,skincare,FR,40.88,6.06,34.82,False,completed
ORD005825,CUST01813,,2024-06-09,supplements,DE,44.12,10.29,33.83,False,completed
ORD005826,CUST01814,,2024-06-11,supplements,NL,39.77,0.0,39.77,False,completed
ORD005827,CUST01814,,2024-08-04,supplements,NL,40.52,0.0,6.08,True,returned
ORD005828,CUST01815,,2024-06-23,supplements,GB,30.54,0.0,30.54,False,completed
ORD005829,CUST01816,SUB00734,2024-06-05,skincare,GB,49.05,0.0,49.05,False,completed
ORD005830,CUST01816,SUB00734,2024-07-05,skincare,GB,43.23,0.0,43.23,False,completed
ORD005831,CUST01816,SUB00734,2024-08-04,skincare,GB,44.05,0.0,44.05,False,completed
ORD005832,CUST01816,SUB00734,2024-09-03,skincare,GB,46.81,0.0,46.81,False,completed
ORD005833,CUST01816,SUB00734,2024-10-03,skincare,GB,40.51,0.0,40.51,False,completed
ORD005834,CUST01816,SUB00734,2024-11-02,skincare,GB,44.77,0.0,44.77,False,completed
ORD005835,CUST01817,,2024-06-07,supplements,GB,31.94,5.77,26.17,False,completed
ORD005836,CUST01817,,2024-08-01,supplements,GB,32.44,0.0,32.44,False,completed
ORD005837,CUST01818,,2024-07-01,skincare,AU,46.87,0.0,46.87,False,completed
ORD005838,CUST01819,,2024-06-30,haircare,NL,36.93,7.65,29.28,False,completed
ORD005839,CUST01820,,2024-06-28,supplements,AU,44.05,8.92,35.13,False,completed
ORD005840,CUST01821,SUB00735,2024-06-25,supplements,GB,37.94,0.0,37.94,False,completed
ORD005841,CUST01821,SUB00735,2024-07-25,supplements,GB,32.05,0.0,32.05,False,completed
ORD005842,CUST01821,SUB00735,2024-08-24,supplements,GB,34.29,0.0,34.29,False,completed
ORD005843,CUST01821,SUB00735,2024-09-23,supplements,GB,36.66,3.85,32.81,False,completed
ORD005844,CUST01821,SUB00735,2024-10-23,supplements,GB,36.36,0.0,36.36,False,completed
ORD005845,CUST01821,SUB00735,2024-11-22,supplements,GB,31.68,0.0,31.68,False,completed
ORD005846,CUST01821,SUB00735,2024-12-22,supplements,GB,34.1,0.0,34.1,False,completed
ORD005847,CUST01822,,2024-06-11,skincare,FR,43.15,8.79,-2.32,True,returned
ORD005848,CUST01823,SUB00736,2024-06-11,skincare,GB,41.97,0.0,41.97,False,completed
ORD005849,CUST01823,SUB00736,2024-07-11,skincare,GB,42.8,0.0,42.8,False,completed
ORD005850,CUST01823,SUB00736,2024-08-10,skincare,GB,45.77,0.0,45.77,False,completed
ORD005851,CUST01823,SUB00736,2024-09-09,skincare,GB,47.15,0.0,47.15,False,completed
ORD005852,CUST01823,SUB00736,2024-10-09,skincare,GB,49.25,0.0,49.25,False,completed
ORD005853,CUST01823,SUB00736,2024-11-08,skincare,GB,47.48,0.0,47.48,False,completed
ORD005854,CUST01823,SUB00736,2024-12-08,skincare,GB,49.05,4.01,45.04,False,completed
ORD005855,CUST01824,SUB00737,2024-06-14,supplements,DE,32.47,0.0,4.87,True,returned
ORD005856,CUST01824,SUB00737,2024-07-14,supplements,DE,36.82,0.0,36.82,False,completed
ORD005857,CUST01824,SUB00737,2024-08-13,supplements,DE,35.16,0.0,35.16,False,completed
ORD005858,CUST01824,SUB00737,2024-09-12,supplements,DE,31.95,3.23,28.72,False,completed
ORD005859,CUST01824,SUB00737,2024-10-12,supplements,DE,37.1,0.0,37.1,False,completed
ORD005860,CUST01824,SUB00737,2024-11-11,supplements,DE,34.0,4.61,29.39,False,completed
ORD005861,CUST01824,SUB00737,2024-12-11,supplements,DE,32.34,0.0,32.34,False,completed
ORD005862,CUST01825,,2024-06-02,haircare,GB,49.04,6.97,42.07,False,completed
ORD005863,CUST01826,,2024-06-14,skincare,US,57.65,12.96,44.69,False,completed
ORD005864,CUST01827,SUB00738,2024-06-25,supplements,GB,36.7,0.0,36.7,False,completed
ORD005865,CUST01827,SUB00738,2024-09-23,supplements,GB,32.97,0.0,32.97,False,completed
ORD005866,CUST01827,SUB00738,2024-12-22,supplements,GB,33.55,0.0,33.55,False,completed
ORD005867,CUST01828,,2024-06-21,supplements,GB,30.45,0.0,30.45,False,completed
ORD005868,CUST01829,,2024-06-20,haircare,FR,51.38,0.0,7.71,True,returned
ORD005869,CUST01830,,2024-06-09,supplements,GB,28.45,4.88,23.57,False,completed
ORD005870,CUST01831,,2024-06-17,wellness_bundle,US,85.3,0.0,12.8,True,returned
ORD005871,CUST01831,,2024-08-18,wellness_bundle,US,77.66,0.0,77.66,False,completed
ORD005872,CUST01832,,2024-06-20,skincare,GB,37.36,0.0,37.36,False,completed
ORD005873,CUST01833,,2024-06-30,supplements,GB,45.46,7.36,38.1,False,completed
ORD005874,CUST01834,,2024-06-09,supplements,US,42.83,0.0,42.83,False,completed
ORD005875,CUST01835,,2024-06-13,wellness_bundle,GB,78.83,12.09,66.74,False,completed
ORD005876,CUST01836,,2024-07-02,supplements,GB,43.48,0.0,43.48,False,completed
ORD005877,CUST01837,,2024-06-10,skincare,US,49.72,7.88,41.84,False,completed
ORD005878,CUST01838,,2024-06-30,skincare,AU,37.38,0.0,37.38,False,completed
ORD005879,CUST01839,,2024-06-25,supplements,NL,40.82,0.0,40.82,False,completed
ORD005880,CUST01839,,2024-08-21,supplements,NL,42.28,0.0,42.28,False,completed
ORD005881,CUST01840,,2024-06-28,supplements,GB,28.51,3.44,25.07,False,completed
ORD005882,CUST01841,,2024-07-09,skincare,GB,48.95,0.0,48.95,False,completed
ORD005883,CUST01842,,2024-06-15,wellness_bundle,CA,95.92,0.0,14.39,True,returned
ORD005884,CUST01843,,2024-06-12,supplements,US,41.16,0.0,6.17,True,returned
ORD005885,CUST01843,,2024-10-25,supplements,US,33.49,5.16,28.33,False,completed
ORD005886,CUST01844,,2024-07-02,skincare,GB,41.89,8.02,33.87,False,completed
ORD005887,CUST01845,SUB00739,2024-06-03,haircare,AU,43.91,0.0,43.91,False,completed
ORD005888,CUST01845,SUB00739,2024-07-03,haircare,AU,36.47,0.0,36.47,False,completed
ORD005889,CUST01845,SUB00739,2024-08-02,haircare,AU,37.74,0.0,37.74,False,completed
ORD005890,CUST01845,SUB00739,2024-09-01,haircare,AU,41.75,3.29,38.46,False,completed
ORD005891,CUST01845,SUB00739,2024-10-01,haircare,AU,40.13,0.0,40.13,False,completed
ORD005892,CUST01845,SUB00739,2024-10-31,haircare,AU,43.37,3.7,39.67,False,completed
ORD005893,CUST01845,SUB00739,2024-11-30,haircare,AU,43.29,0.0,43.29,False,completed
ORD005894,CUST01845,SUB00739,2024-12-30,haircare,AU,38.31,5.01,33.3,False,completed
ORD005895,CUST01846,,2024-06-23,wellness_bundle,US,62.23,10.67,51.56,False,completed
ORD005896,CUST01847,,2024-06-27,wellness_bundle,DE,68.3,0.0,10.25,True,returned
ORD005897,CUST01848,,2024-06-24,supplements,US,28.84,3.85,24.99,False,completed
ORD005898,CUST01849,,2024-06-17,supplements,DE,35.66,0.0,5.35,True,returned
ORD005899,CUST01850,,2024-07-12,supplements,GB,31.41,0.0,31.41,False,completed
ORD005900,CUST01851,,2024-06-29,skincare,GB,46.32,10.56,-3.61,True,returned
ORD005901,CUST01851,,2024-12-15,skincare,GB,58.46,0.0,58.46,False,completed
ORD005902,CUST01852,SUB00740,2024-06-17,skincare,FR,48.11,0.0,48.11,False,completed
ORD005903,CUST01852,SUB00740,2024-09-15,skincare,FR,45.36,0.0,45.36,False,completed
ORD005904,CUST01852,SUB00740,2024-12-14,skincare,FR,41.77,0.0,41.77,False,completed
ORD005905,CUST01853,,2024-06-21,supplements,US,42.2,6.53,35.67,False,completed
ORD005906,CUST01854,,2024-06-21,supplements,AU,29.41,0.0,29.41,False,completed
ORD005907,CUST01855,,2024-06-28,supplements,US,43.68,0.0,6.55,True,returned
ORD005908,CUST01856,,2024-06-18,skincare,US,51.07,0.0,51.07,False,completed
ORD005909,CUST01857,,2024-07-04,haircare,US,37.88,6.78,31.1,False,completed
ORD005910,CUST01857,,2024-11-02,haircare,US,51.87,0.0,51.87,False,completed
ORD005911,CUST01858,SUB00741,2024-06-04,haircare,US,43.02,0.0,43.02,False,completed
ORD005912,CUST01858,SUB00741,2024-07-04,haircare,US,38.75,0.0,38.75,False,completed
ORD005913,CUST01858,SUB00741,2024-08-03,haircare,US,42.34,0.0,42.34,False,completed
ORD005914,CUST01858,SUB00741,2024-09-02,haircare,US,41.47,2.81,38.66,False,completed
ORD005915,CUST01858,SUB00741,2024-10-02,haircare,US,36.1,0.0,36.1,False,completed
ORD005916,CUST01859,SUB00742,2024-06-25,skincare,US,41.18,0.0,41.18,False,completed
ORD005917,CUST01859,SUB00742,2024-07-25,skincare,US,45.81,0.0,45.81,False,completed
ORD005918,CUST01859,SUB00742,2024-08-24,skincare,US,45.31,0.0,45.31,False,completed
ORD005919,CUST01859,SUB00742,2024-09-23,skincare,US,48.25,0.0,48.25,False,completed
ORD005920,CUST01859,SUB00742,2024-10-23,skincare,US,41.38,4.28,37.1,False,completed
ORD005921,CUST01859,SUB00742,2024-11-22,skincare,US,42.64,3.92,38.72,False,completed
ORD005922,CUST01859,SUB00742,2024-12-22,skincare,US,46.42,0.0,46.42,False,completed
ORD005923,CUST01860,,2024-06-23,wellness_bundle,US,78.96,16.11,-4.27,True,returned
ORD005924,CUST01861,,2024-06-08,skincare,GB,50.95,9.96,-2.32,True,returned
ORD005925,CUST01861,,2024-07-30,skincare,GB,57.81,0.0,57.81,False,completed
ORD005926,CUST01862,,2024-06-21,skincare,DE,43.26,0.0,43.26,False,completed
ORD005927,CUST01863,,2024-06-23,supplements,GB,34.49,0.0,34.49,False,completed
ORD005928,CUST01864,,2024-06-13,haircare,GB,45.13,0.0,45.13,False,completed
ORD005929,CUST01864,,2024-08-12,haircare,GB,46.65,11.08,-4.08,True,returned
ORD005930,CUST01865,,2024-06-29,supplements,US,43.43,0.0,43.43,False,completed
ORD005931,CUST01866,,2024-06-16,skincare,DE,47.44,0.0,47.44,False,completed
ORD005932,CUST01867,,2024-06-24,skincare,GB,41.13,0.0,41.13,False,completed
ORD005933,CUST01868,SUB00743,2024-06-24,wellness_bundle,US,82.44,0.0,82.44,False,completed
ORD005934,CUST01868,SUB00743,2024-09-22,wellness_bundle,US,71.68,0.0,71.68,False,completed
ORD005935,CUST01868,SUB00743,2024-12-21,wellness_bundle,US,68.27,0.0,68.27,False,completed
ORD005936,CUST01869,,2024-06-29,haircare,US,40.15,4.02,36.13,False,completed
ORD005937,CUST01870,,2024-06-22,skincare,GB,48.98,11.37,37.61,False,completed
ORD005938,CUST01871,SUB00744,2024-06-20,haircare,GB,36.85,0.0,36.85,False,completed
ORD005939,CUST01871,SUB00744,2024-07-20,haircare,GB,37.12,0.0,37.12,False,completed
ORD005940,CUST01871,SUB00744,2024-08-19,haircare,GB,41.31,0.0,41.31,False,completed
ORD005941,CUST01871,SUB00744,2024-09-18,haircare,GB,40.29,0.0,40.29,False,completed
ORD005942,CUST01871,SUB00744,2024-10-18,haircare,GB,42.65,0.0,42.65,False,completed
ORD005943,CUST01871,SUB00744,2024-11-17,haircare,GB,36.4,0.0,36.4,False,completed
ORD005944,CUST01871,SUB00744,2024-12-17,haircare,GB,38.44,3.3,35.14,False,completed
ORD005945,CUST01872,,2024-06-10,skincare,FR,46.71,0.0,7.01,True,returned
ORD005946,CUST01873,,2024-06-12,haircare,US,36.1,0.0,36.1,False,completed
ORD005947,CUST01874,,2024-06-11,haircare,US,45.21,0.0,6.78,True,returned
ORD005948,CUST01875,SUB00745,2024-06-08,supplements,GB,36.56,0.0,36.56,False,completed
ORD005949,CUST01875,SUB00745,2024-09-06,supplements,GB,33.33,0.0,33.33,False,completed
ORD005950,CUST01875,SUB00745,2024-12-05,supplements,GB,32.74,0.0,32.74,False,completed
ORD005951,CUST01876,,2024-06-19,skincare,DE,43.1,0.0,43.1,False,completed
ORD005952,CUST01876,,2024-09-11,skincare,DE,49.55,6.62,42.93,False,completed
ORD005953,CUST01877,,2024-07-01,skincare,GB,55.95,6.21,49.74,False,completed
ORD005954,CUST01878,,2024-06-27,skincare,GB,37.8,5.59,32.21,False,completed
ORD005955,CUST01879,,2024-06-23,skincare,NL,53.28,0.0,7.99,True,returned
ORD005956,CUST01880,SUB00746,2024-06-14,supplements,GB,37.05,0.0,37.05,False,completed
ORD005957,CUST01880,SUB00746,2024-07-14,supplements,GB,33.53,0.0,33.53,False,completed
ORD005958,CUST01881,,2024-06-20,skincare,AU,38.99,5.12,33.87,False,completed
ORD005959,CUST01881,,2024-12-08,skincare,AU,54.2,0.0,8.13,True,returned
ORD005960,CUST01882,SUB00747,2024-06-11,haircare,DE,41.95,0.0,41.95,False,completed
ORD005961,CUST01882,SUB00747,2024-07-11,haircare,DE,40.75,0.0,40.75,False,completed
ORD005962,CUST01882,SUB00747,2024-08-10,haircare,DE,39.43,0.0,39.43,False,completed
ORD005963,CUST01882,SUB00747,2024-09-09,haircare,DE,42.53,2.87,39.66,False,completed
ORD005964,CUST01882,SUB00747,2024-10-09,haircare,DE,41.13,0.0,41.13,False,completed
ORD005965,CUST01882,SUB00747,2024-11-08,haircare,DE,40.1,0.0,40.1,False,completed
ORD005966,CUST01882,SUB00747,2024-12-08,haircare,DE,40.67,3.73,36.94,False,completed
ORD005967,CUST01883,SUB00748,2024-06-05,haircare,GB,39.38,0.0,39.38,False,completed
ORD005968,CUST01883,SUB00748,2024-07-05,haircare,GB,42.33,0.0,42.33,False,completed
ORD005969,CUST01883,SUB00748,2024-08-04,haircare,GB,36.71,0.0,36.71,False,completed
ORD005970,CUST01883,SUB00748,2024-09-03,haircare,GB,38.09,2.34,35.75,False,completed
ORD005971,CUST01883,SUB00748,2024-10-03,haircare,GB,42.58,2.73,39.85,False,completed
ORD005972,CUST01883,SUB00748,2024-11-02,haircare,GB,38.62,3.65,2.14,True,returned
ORD005973,CUST01883,SUB00748,2024-12-02,haircare,GB,40.09,0.0,40.09,False,completed
ORD005974,CUST01884,,2024-06-21,haircare,GB,44.58,0.0,6.69,True,returned
ORD005975,CUST01885,,2024-06-13,skincare,GB,39.22,5.2,0.68,True,returned
ORD005976,CUST01885,,2024-07-31,skincare,GB,53.83,10.77,43.06,False,completed
ORD005977,CUST01886,,2024-06-24,skincare,US,53.84,7.05,1.03,True,returned
ORD005978,CUST01886,,2024-12-15,skincare,US,38.2,4.76,33.44,False,completed
ORD005979,CUST01887,SUB00749,2024-06-15,wellness_bundle,GB,80.82,0.0,80.82,False,completed
ORD005980,CUST01887,SUB00749,2024-07-15,wellness_bundle,GB,73.89,0.0,73.89,False,completed
ORD005981,CUST01887,SUB00749,2024-08-14,wellness_bundle,GB,69.98,0.0,69.98,False,completed
ORD005982,CUST01887,SUB00749,2024-09-13,wellness_bundle,GB,80.69,0.0,80.69,False,completed
ORD005983,CUST01887,SUB00749,2024-10-13,wellness_bundle,GB,72.61,0.0,72.61,False,completed
ORD005984,CUST01887,SUB00749,2024-11-12,wellness_bundle,GB,72.95,0.0,72.95,False,completed
ORD005985,CUST01887,SUB00749,2024-12-12,wellness_bundle,GB,69.79,8.38,61.41,False,completed
ORD005986,CUST01888,,2024-06-02,wellness_bundle,US,77.62,14.62,63.0,False,completed
ORD005987,CUST01888,,2024-10-11,wellness_bundle,US,73.41,15.58,57.83,False,completed
ORD005988,CUST01889,,2024-07-06,skincare,US,44.81,7.18,37.63,False,completed
ORD005989,CUST01890,,2024-06-22,supplements,FR,28.96,0.0,28.96,False,completed
ORD005990,CUST01891,,2024-06-29,supplements,GB,43.85,0.0,43.85,False,completed
ORD005991,CUST01892,,2024-06-06,skincare,GB,36.57,0.0,5.49,True,returned
ORD005992,CUST01892,,2024-08-30,skincare,GB,40.29,9.55,30.74,False,completed
ORD005993,CUST01893,,2024-07-03,skincare,US,36.11,4.04,32.07,False,completed
ORD005994,CUST01894,,2024-06-10,skincare,GB,39.32,5.58,0.32,True,returned
ORD005995,CUST01895,,2024-06-27,wellness_bundle,NL,93.48,0.0,93.48,False,completed
ORD005996,CUST01895,,2024-08-26,wellness_bundle,NL,64.95,0.0,64.95,False,completed
ORD005997,CUST01896,,2024-06-20,supplements,DE,35.48,6.94,-1.62,True,returned
ORD005998,CUST01897,SUB00750,2024-06-17,haircare,AU,37.22,0.0,37.22,False,completed
ORD005999,CUST01897,SUB00750,2024-07-17,haircare,AU,43.37,0.0,43.37,False,completed
ORD006000,CUST01897,SUB00750,2024-08-16,haircare,AU,43.36,0.0,43.36,False,completed
ORD006001,CUST01897,SUB00750,2024-09-15,haircare,AU,40.71,4.29,36.42,False,completed
ORD006002,CUST01897,SUB00750,2024-10-15,haircare,AU,42.79,0.0,42.79,False,completed
ORD006003,CUST01897,SUB00750,2024-11-14,haircare,AU,37.96,0.0,37.96,False,completed
ORD006004,CUST01898,,2024-06-29,haircare,US,36.06,0.0,36.06,False,completed
ORD006005,CUST01899,,2024-06-13,supplements,GB,36.88,4.14,32.74,False,completed
ORD006006,CUST01900,SUB00751,2024-06-16,skincare,GB,43.72,0.0,43.72,False,completed
ORD006007,CUST01900,SUB00751,2024-07-16,skincare,GB,40.64,0.0,40.64,False,completed
ORD006008,CUST01900,SUB00751,2024-08-15,skincare,GB,42.84,0.0,42.84,False,completed
ORD006009,CUST01901,,2024-06-16,supplements,GB,36.21,0.0,36.21,False,completed
ORD006010,CUST01901,,2024-11-24,supplements,GB,40.87,7.9,32.97,False,completed
ORD006011,CUST01902,,2024-07-06,haircare,US,33.5,4.09,0.94,True,returned
ORD006012,CUST01903,,2024-06-29,wellness_bundle,US,75.36,10.94,64.42,False,completed
ORD006013,CUST01904,,2024-06-15,skincare,CA,54.45,9.49,44.96,False,completed
ORD006014,CUST01905,,2024-06-03,supplements,GB,36.36,8.47,-3.02,True,returned
ORD006015,CUST01905,,2024-11-11,supplements,GB,30.76,4.3,26.46,False,completed
ORD006016,CUST01906,,2024-06-26,supplements,GB,39.68,0.0,39.68,False,completed
ORD006017,CUST01907,,2024-06-14,skincare,US,44.89,0.0,44.89,False,completed
ORD006018,CUST01908,SUB00752,2024-06-26,haircare,GB,38.0,0.0,38.0,False,completed
ORD006019,CUST01908,SUB00752,2024-09-24,haircare,GB,36.04,0.0,36.04,False,completed
ORD006020,CUST01908,SUB00752,2024-12-23,haircare,GB,42.96,0.0,42.96,False,completed
ORD006021,CUST01909,SUB00753,2024-06-05,haircare,GB,42.98,0.0,42.98,False,completed
ORD006022,CUST01909,SUB00753,2024-07-05,haircare,GB,43.07,0.0,43.07,False,completed
ORD006023,CUST01909,SUB00753,2024-08-04,haircare,GB,42.77,0.0,42.77,False,completed
ORD006024,CUST01909,SUB00753,2024-09-03,haircare,GB,38.38,0.0,38.38,False,completed
ORD006025,CUST01910,,2024-06-03,haircare,GB,36.17,0.0,36.17,False,completed
ORD006026,CUST01911,SUB00754,2024-06-02,wellness_bundle,FR,74.83,0.0,74.83,False,completed
ORD006027,CUST01911,SUB00754,2024-07-02,wellness_bundle,FR,81.86,0.0,81.86,False,completed
ORD006028,CUST01911,SUB00754,2024-08-01,wellness_bundle,FR,71.45,0.0,71.45,False,completed
ORD006029,CUST01911,SUB00754,2024-08-31,wellness_bundle,FR,73.54,0.0,73.54,False,completed
ORD006030,CUST01911,SUB00754,2024-09-30,wellness_bundle,FR,70.99,0.0,70.99,False,completed
ORD006031,CUST01911,SUB00754,2024-10-30,wellness_bundle,FR,78.05,0.0,78.05,False,completed
ORD006032,CUST01911,SUB00754,2024-11-29,wellness_bundle,FR,69.39,0.0,69.39,False,completed
ORD006033,CUST01911,SUB00754,2024-12-29,wellness_bundle,FR,82.46,0.0,82.46,False,completed
ORD006034,CUST01912,,2024-07-09,skincare,GB,50.32,0.0,50.32,False,completed
ORD006035,CUST01912,,2024-09-30,skincare,GB,50.69,0.0,50.69,False,completed
ORD006036,CUST01913,SUB00755,2024-06-25,supplements,GB,31.88,0.0,31.88,False,completed
ORD006037,CUST01913,SUB00755,2024-09-23,supplements,GB,36.3,0.0,36.3,False,completed
ORD006038,CUST01913,SUB00755,2024-12-22,supplements,GB,38.43,0.0,38.43,False,completed
ORD006039,CUST01914,SUB00756,2024-06-04,supplements,DE,34.76,0.0,34.76,False,completed
ORD006040,CUST01914,SUB00756,2024-07-04,supplements,DE,36.18,0.0,5.43,True,returned
ORD006041,CUST01914,SUB00756,2024-08-03,supplements,DE,36.46,0.0,5.47,True,returned
ORD006042,CUST01915,,2024-06-17,skincare,US,47.51,0.0,7.13,True,returned
ORD006043,CUST01915,,2024-12-17,skincare,US,52.46,0.0,52.46,False,completed
ORD006044,CUST01916,,2024-07-04,skincare,US,41.48,0.0,41.48,False,completed
ORD006045,CUST01917,SUB00757,2024-06-10,haircare,NL,39.96,0.0,39.96,False,completed
ORD006046,CUST01917,SUB00757,2024-09-08,haircare,NL,41.42,0.0,41.42,False,completed
ORD006047,CUST01917,SUB00757,2024-12-07,haircare,NL,36.22,0.0,36.22,False,completed
ORD006048,CUST01918,,2024-06-08,haircare,CA,50.36,0.0,50.36,False,completed
ORD006049,CUST01919,SUB00758,2024-06-12,skincare,US,43.21,0.0,43.21,False,completed
ORD006050,CUST01919,SUB00758,2024-09-10,skincare,US,41.82,0.0,41.82,False,completed
ORD006051,CUST01919,SUB00758,2024-12-09,skincare,US,44.63,0.0,44.63,False,completed
ORD006052,CUST01920,,2024-06-11,haircare,NL,43.58,0.0,43.58,False,completed
ORD006053,CUST01921,,2024-06-12,wellness_bundle,GB,93.53,0.0,14.03,True,returned
ORD006054,CUST01921,,2024-09-06,wellness_bundle,GB,60.44,0.0,9.07,True,returned
ORD006055,CUST01922,SUB00759,2024-06-04,skincare,US,45.24,0.0,45.24,False,completed
ORD006056,CUST01922,SUB00759,2024-07-04,skincare,US,43.58,0.0,6.54,True,returned
ORD006057,CUST01922,SUB00759,2024-08-03,skincare,US,48.65,0.0,48.65,False,completed
ORD006058,CUST01922,SUB00759,2024-09-02,skincare,US,48.94,7.32,41.62,False,completed
ORD006059,CUST01923,SUB00760,2024-06-28,skincare,US,40.9,0.0,40.9,False,completed
ORD006060,CUST01923,SUB00760,2024-07-28,skincare,US,48.35,0.0,48.35,False,completed
ORD006061,CUST01923,SUB00760,2024-08-27,skincare,US,43.26,0.0,43.26,False,completed
ORD006062,CUST01923,SUB00760,2024-09-26,skincare,US,44.03,0.0,44.03,False,completed
ORD006063,CUST01923,SUB00760,2024-10-26,skincare,US,42.23,0.0,42.23,False,completed
ORD006064,CUST01923,SUB00760,2024-11-25,skincare,US,45.59,0.0,45.59,False,completed
ORD006065,CUST01923,SUB00760,2024-12-25,skincare,US,45.75,0.0,45.75,False,completed
ORD006066,CUST01924,,2024-07-08,skincare,GB,49.82,0.0,49.82,False,completed
ORD006067,CUST01925,SUB00761,2024-06-27,skincare,NL,45.4,0.0,45.4,False,completed
ORD006068,CUST01925,SUB00761,2024-07-27,skincare,NL,46.44,0.0,46.44,False,completed
ORD006069,CUST01925,SUB00761,2024-08-26,skincare,NL,42.51,0.0,42.51,False,completed
ORD006070,CUST01925,SUB00761,2024-09-25,skincare,NL,42.25,0.0,42.25,False,completed
