subscription_id,customer_id,plan_type,product_category_key,lifetime_days,is_churned,estimated_mrr,churn_probability,risk_band,top_churn_driver
SUB00635,CUST01600,monthly,supplements,150,True,0.0,0.8454,High,cohort_quarter
SUB00636,CUST01601,monthly,supplements,752,False,9.75,0.4416,Medium,total_orders
SUB00637,CUST01605,monthly,wellness_bundle,760,False,23.5,0.5117,Medium,total_net_revenue
SUB00638,CUST01606,monthly,haircare,150,True,0.0,0.7789,High,cohort_quarter
SUB00639,CUST01609,quarterly,skincare,752,False,5.4,0.298,Low,order_interval_days
SUB00640,CUST01611,monthly,supplements,746,False,10.08,0.4478,Medium,total_orders
SUB00641,CUST01616,monthly,supplements,762,False,11.89,0.4201,Medium,total_orders
SUB00642,CUST01619,monthly,wellness_bundle,30,True,0.0,0.9636,High,total_orders
SUB00643,CUST01626,monthly,skincare,90,True,0.0,0.9094,High,total_net_revenue
SUB00644,CUST01627,quarterly,supplements,743,False,4.13,0.2254,Low,order_interval_days
SUB00645,CUST01632,monthly,supplements,90,True,0.0,0.8615,High,total_net_revenue
SUB00646,CUST01638,monthly,wellness_bundle,60,True,0.0,0.9455,High,order_interval_days
SUB00647,CUST01642,monthly,supplements,751,False,11.36,0.4663,Medium,total_orders
SUB00648,CUST01656,quarterly,skincare,750,False,5.74,0.2638,Low,order_interval_days
SUB00649,CUST01658,monthly,skincare,757,False,12.56,0.2647,Low,total_net_revenue
SUB00650,CUST01662,monthly,supplements,756,False,10.87,0.4258,Medium,total_orders
SUB00651,CUST01666,monthly,skincare,30,True,0.0,0.9832,High,total_net_revenue
SUB00652,CUST01667,monthly,wellness_bundle,210,True,0.0,0.5203,Medium,total_net_revenue
SUB00653,CUST01670,quarterly,haircare,90,True,0.0,0.5333,Medium,order_interval_days
SUB00654,CUST01672,quarterly,wellness_bundle,180,True,0.0,0.3062,Low,order_interval_days
SUB00655,CUST01673,quarterly,supplements,752,False,4.28,0.2248,Low,order_interval_days
SUB00656,CUST01678,monthly,haircare,740,False,13.24,0.4667,Medium,total_net_revenue
SUB00657,CUST01682,quarterly,supplements,738,False,4.16,0.2274,Low,order_interval_days
SUB00658,CUST01683,quarterly,haircare,739,False,4.63,0.281,Low,order_interval_days
SUB00659,CUST01684,quarterly,wellness_bundle,736,False,8.85,0.1783,Low,order_interval_days
SUB00660,CUST01685,quarterly,haircare,739,False,4.45,0.2666,Low,order_interval_days
SUB00661,CUST01688,monthly,supplements,741,False,9.73,0.5275,Medium,total_orders
SUB00662,CUST01692,monthly,wellness_bundle,120,True,0.0,0.7196,High,total_net_revenue
SUB00663,CUST01694,quarterly,skincare,761,False,5.26,0.2829,Low,order_interval_days
SUB00664,CUST01695,monthly,skincare,755,False,14.47,0.4204,Medium,total_net_revenue
SUB00665,CUST01696,quarterly,skincare,753,False,5.58,0.2546,Low,order_interval_days
SUB00666,CUST01697,quarterly,skincare,740,False,5.56,0.2657,Low,order_interval_days
SUB00667,CUST01698,quarterly,supplements,739,False,4.37,0.2248,Low,order_interval_days
SUB00668,CUST01702,quarterly,skincare,180,True,0.0,0.3096,Low,order_interval_days
SUB00669,CUST01703,monthly,supplements,745,False,11.06,0.3574,Medium,total_discounts
SUB00670,CUST01704,monthly,skincare,749,False,14.46,0.4604,Medium,total_net_revenue
SUB00671,CUST01705,monthly,supplements,738,False,11.11,0.4887,Medium,total_orders
SUB00672,CUST01706,monthly,wellness_bundle,746,False,23.32,0.3202,Low,total_net_revenue
SUB00673,CUST01708,monthly,supplements,180,True,0.0,0.5368,Medium,total_discounts
SUB00674,CUST01710,quarterly,wellness_bundle,749,False,6.18,0.3063,Low,order_interval_days
SUB00675,CUST01711,monthly,supplements,30,True,0.0,0.974,High,total_orders
SUB00676,CUST01712,monthly,supplements,30,True,0.0,0.9844,High,total_net_revenue
SUB00677,CUST01713,monthly,haircare,756,False,12.25,0.2477,Low,total_discounts
SUB00678,CUST01717,quarterly,haircare,90,True,0.0,0.5126,Medium,order_interval_days
SUB00679,CUST01718,monthly,wellness_bundle,739,False,21.41,0.2614,Low,total_net_revenue
SUB00680,CUST01721,quarterly,skincare,750,False,5.2,0.2865,Low,order_interval_days
SUB00681,CUST01724,monthly,haircare,754,False,12.64,0.4337,Medium,total_net_revenue
SUB00682,CUST01725,monthly,haircare,120,True,0.0,0.8375,High,order_interval_days
SUB00683,CUST01726,monthly,skincare,743,False,13.9,0.4266,Medium,total_net_revenue
SUB00684,CUST01728,quarterly,skincare,737,False,5.68,0.2516,Low,order_interval_days
SUB00685,CUST01729,monthly,skincare,741,False,11.57,0.4002,Medium,total_orders
SUB00686,CUST01732,monthly,haircare,737,False,11.81,0.3066,Low,total_orders
SUB00687,CUST01734,monthly,skincare,743,False,14.52,0.4643,Medium,total_net_revenue
SUB00688,CUST01735,quarterly,skincare,744,False,5.5,0.2992,Low,order_interval_days
SUB00689,CUST01737,monthly,supplements,30,True,0.0,0.9822,High,total_net_revenue
SUB00690,CUST01738,quarterly,skincare,756,False,5.37,0.2966,Low,order_interval_days
SUB00691,CUST01740,monthly,wellness_bundle,758,False,20.77,0.29,Low,total_net_revenue
SUB00692,CUST01741,monthly,skincare,30,True,0.0,0.8048,High,total_orders
SUB00693,CUST01743,monthly,skincare,60,True,0.0,0.9775,High,order_interval_days
SUB00694,CUST01745,quarterly,wellness_bundle,744,False,8.85,0.1761,Low,order_interval_days
SUB00695,CUST01746,quarterly,supplements,744,False,4.29,0.2243,Low,order_interval_days
SUB00696,CUST01747,quarterly,supplements,746,False,4.26,0.2236,Low,order_interval_days
SUB00697,CUST01748,monthly,wellness_bundle,740,False,23.05,0.2888,Low,total_net_revenue
SUB00698,CUST01749,monthly,supplements,760,False,11.24,0.4975,Medium,total_orders
SUB00699,CUST01750,monthly,haircare,150,True,0.0,0.8491,High,cohort_quarter
SUB00700,CUST01751,monthly,haircare,742,False,12.57,0.425,Medium,total_net_revenue
SUB00701,CUST01753,monthly,supplements,90,True,0.0,0.9501,High,total_net_revenue
SUB00702,CUST01754,monthly,supplements,755,False,9.57,0.4406,Medium,total_orders
SUB00703,CUST01755,quarterly,skincare,757,False,5.11,0.2867,Low,order_interval_days
SUB00704,CUST01756,monthly,skincare,745,False,13.19,0.3876,Medium,total_net_revenue
SUB00705,CUST01759,quarterly,skincare,755,False,5.27,0.2839,Low,order_interval_days
SUB00706,CUST01760,monthly,supplements,765,False,12.27,0.3074,Low,total_net_revenue
SUB00707,CUST01761,monthly,supplements,750,False,11.24,0.4741,Medium,total_orders
SUB00708,CUST01762,quarterly,wellness_bundle,758,False,8.77,0.1753,Low,order_interval_days
SUB00709,CUST01765,monthly,skincare,760,False,14.19,0.4515,Medium,total_net_revenue
SUB00710,CUST01766,monthly,haircare,757,False,12.31,0.2596,Low,total_discounts
SUB00711,CUST01767,quarterly,skincare,742,False,5.25,0.2858,Low,order_interval_days
SUB00712,CUST01768,monthly,supplements,747,False,9.64,0.4617,Medium,total_orders
SUB00713,CUST01770,monthly,supplements,758,False,10.25,0.5105,Medium,total_orders
SUB00714,CUST01774,quarterly,skincare,754,False,5.32,0.2829,Low,order_interval_days
SUB00715,CUST01776,monthly,skincare,749,False,13.96,0.381,Medium,total_net_revenue
SUB00716,CUST01778,quarterly,skincare,738,False,5.61,0.2638,Low,order_interval_days
SUB00717,CUST01779,quarterly,skincare,736,False,5.72,0.2548,Low,order_interval_days
SUB00718,CUST01780,monthly,haircare,180,True,0.0,0.6351,Medium,order_interval_days
SUB00719,CUST01781,monthly,supplements,60,True,0.0,0.9738,High,total_net_revenue
SUB00720,CUST01783,monthly,supplements,180,True,0.0,0.6388,Medium,cohort_quarter
SUB00721,CUST01785,monthly,skincare,120,True,0.0,0.9225,High,order_interval_days
SUB00722,CUST01789,quarterly,haircare,719,False,4.98,0.197,Low,order_interval_days
SUB00723,CUST01790,monthly,skincare,90,True,0.0,0.9057,High,order_interval_days
SUB00724,CUST01794,monthly,haircare,707,False,10.28,0.4185,Medium,order_interval_days
SUB00725,CUST01796,monthly,haircare,728,False,10.21,0.469,Medium,total_net_revenue
SUB00726,CUST01797,monthly,wellness_bundle,710,False,22.51,0.5367,Medium,total_net_revenue
SUB00727,CUST01798,monthly,haircare,120,True,0.0,0.8417,High,cohort_quarter
SUB00728,CUST01799,monthly,haircare,60,True,0.0,0.6773,High,total_orders
SUB00729,CUST01801,quarterly,supplements,733,False,2.99,0.3022,Low,order_interval_days
SUB00730,CUST01804,monthly,skincare,713,False,13.21,0.4073,Medium,total_discounts
SUB00731,CUST01805,monthly,skincare,727,False,11.01,0.4982,Medium,total_net_revenue
SUB00732,CUST01811,monthly,skincare,90,True,0.0,0.9419,High,order_interval_days
SUB00733,CUST01812,monthly,skincare,721,False,11.24,0.3652,Medium,total_discounts
SUB00734,CUST01816,monthly,skincare,150,True,0.0,0.7863,High,order_interval_days
SUB00735,CUST01821,monthly,supplements,710,False,10.11,0.5506,Medium,order_interval_days
SUB00736,CUST01823,monthly,skincare,724,False,13.24,0.5324,Medium,total_net_revenue
SUB00737,CUST01824,monthly,supplements,721,False,8.5,0.6022,Medium,total_discounts
SUB00738,CUST01827,quarterly,supplements,710,False,4.36,0.1693,Low,order_interval_days
SUB00739,CUST01845,monthly,haircare,732,False,12.83,0.2753,Low,total_net_revenue
SUB00740,CUST01852,quarterly,skincare,718,False,5.65,0.2114,Low,order_interval_days
SUB00741,CUST01858,monthly,haircare,120,True,0.0,0.8476,High,cohort_quarter
SUB00742,CUST01859,monthly,skincare,710,False,12.79,0.406,Medium,total_discounts
SUB00743,CUST01868,quarterly,wellness_bundle,711,False,9.38,0.1391,Low,order_interval_days
SUB00744,CUST01871,monthly,haircare,715,False,11.32,0.5148,Medium,order_interval_days
SUB00745,CUST01875,quarterly,supplements,727,False,4.24,0.1714,Low,order_interval_days
SUB00746,CUST01880,monthly,supplements,30,True,0.0,0.9779,High,total_net_revenue
SUB00747,CUST01882,monthly,haircare,724,False,11.6,0.4318,Medium,order_interval_days
SUB00748,CUST01883,monthly,haircare,730,False,9.71,0.4103,Medium,total_discounts
SUB00749,CUST01887,monthly,wellness_bundle,720,False,21.35,0.3359,Medium,total_net_revenue
SUB00750,CUST01897,monthly,haircare,150,True,0.0,0.7571,High,cohort_quarter
SUB00751,CUST01900,monthly,skincare,60,True,0.0,0.9748,High,total_net_revenue
SUB00752,CUST01908,quarterly,haircare,709,False,4.95,0.194,Low,order_interval_days
SUB00753,CUST01909,monthly,haircare,90,True,0.0,0.9287,High,order_interval_days
SUB00754,CUST01911,monthly,wellness_bundle,733,False,24.66,0.4876,Medium,total_net_revenue
SUB00755,CUST01913,quarterly,supplements,710,False,4.5,0.1803,Low,order_interval_days
SUB00756,CUST01914,monthly,supplements,60,True,0.0,0.6726,High,total_orders
SUB00757,CUST01917,quarterly,haircare,725,False,4.87,0.1912,Low,order_interval_days
SUB00758,CUST01919,quarterly,skincare,723,False,5.38,0.191,Low,order_interval_days
SUB00759,CUST01922,monthly,skincare,90,True,0.0,0.7441,High,total_net_revenue
SUB00760,CUST01923,monthly,skincare,707,False,13.16,0.5651,Medium,total_net_revenue
SUB00761,CUST01925,monthly,skincare,708,False,13.38,0.5628,Medium,total_net_revenue
SUB00762,CUST01926,monthly,supplements,120,True,0.0,0.9172,High,order_interval_days
SUB00763,CUST01928,quarterly,skincare,717,False,3.92,0.2559,Low,order_interval_days
SUB00764,CUST01929,monthly,skincare,731,False,14.58,0.4601,Medium,total_net_revenue
SUB00765,CUST01931,monthly,supplements,717,False,9.96,0.5453,Medium,order_interval_days
SUB00766,CUST01936,monthly,supplements,722,False,10.19,0.5412,Medium,order_interval_days
SUB00767,CUST01938,quarterly,skincare,718,False,5.87,0.189,Low,order_interval_days
SUB00768,CUST01941,monthly,supplements,727,False,9.78,0.5505,Medium,order_interval_days
SUB00769,CUST01943,quarterly,wellness_bundle,732,False,6.62,0.2041,Low,order_interval_days
SUB00770,CUST01948,monthly,supplements,727,False,10.21,0.5318,Medium,order_interval_days
SUB00771,CUST01949,monthly,skincare,730,False,10.83,0.4349,Medium,order_interval_days
SUB00772,CUST01951,quarterly,wellness_bundle,726,False,8.98,0.1425,Low,order_interval_days
SUB00773,CUST01954,monthly,supplements,728,False,9.94,0.5779,Medium,order_interval_days
SUB00774,CUST01955,monthly,skincare,712,False,13.0,0.5817,Medium,total_net_revenue
SUB00775,CUST01956,quarterly,haircare,732,False,4.95,0.1923,Low,order_interval_days
SUB00776,CUST01957,quarterly,supplements,716,False,4.39,0.1749,Low,order_interval_days
SUB00777,CUST01958,monthly,skincare,60,True,0.0,0.9779,High,total_net_revenue
SUB00778,CUST01960,monthly,haircare,716,False,11.35,0.3337,Medium,total_discounts
SUB00779,CUST01961,quarterly,skincare,714,False,5.58,0.1905,Low,order_interval_days
SUB00780,CUST01962,quarterly,wellness_bundle,719,False,9.58,0.1344,Low,order_interval_days
SUB00781,CUST01964,monthly,skincare,30,True,0.0,0.9837,High,total_net_revenue
SUB00782,CUST01966,monthly,supplements,180,True,0.0,0.5825,Medium,order_interval_days
SUB00783,CUST01968,monthly,haircare,733,False,13.13,0.4306,Medium,total_net_revenue
SUB00784,CUST01969,monthly,skincare,728,False,11.18,0.4246,Medium,total_discounts
SUB00785,CUST01971,quarterly,haircare,720,False,4.9,0.1912,Low,order_interval_days
SUB00786,CUST01973,monthly,haircare,210,True,0.0,0.4306,Medium,total_orders
SUB00787,CUST01979,quarterly,skincare,714,False,5.53,0.1913,Low,order_interval_days
SUB00788,CUST01982,monthly,supplements,90,True,0.0,0.9408,High,order_interval_days
SUB00789,CUST01983,quarterly,supplements,719,False,4.24,0.1865,Low,order_interval_days
SUB00790,CUST01984,monthly,supplements,120,True,0.0,0.8547,High,order_interval_days
SUB00791,CUST01985,quarterly,skincare,728,False,3.69,0.2844,Low,order_interval_days
SUB00792,CUST01986,monthly,wellness_bundle,734,False,21.38,0.2659,Low,total_net_revenue
SUB00793,CUST01989,monthly,supplements,60,True,0.0,0.9742,High,total_net_revenue
SUB00794,CUST01992,quarterly,supplements,711,False,4.31,0.1787,Low,order_interval_days
SUB00795,CUST01994,quarterly,supplements,713,False,3.06,0.3011,Low,order_interval_days
SUB00796,CUST01995,monthly,haircare,727,False,11.44,0.3785,Medium,total_discounts
SUB00797,CUST01997,monthly,skincare,60,True,0.0,0.9782,High,total_net_revenue
SUB00798,CUST01998,quarterly,supplements,90,True,0.0,0.413,Medium,order_interval_days
SUB00799,CUST02005,monthly,skincare,727,False,11.41,0.4617,Medium,total_net_revenue
SUB00800,CUST02008,monthly,skincare,716,False,13.39,0.5301,Medium,total_net_revenue
SUB00801,CUST02011,monthly,skincare,720,False,12.37,0.5529,Medium,order_interval_days
SUB00802,CUST02017,quarterly,supplements,716,False,4.8,0.1952,Low,order_interval_days
SUB00803,CUST02022,monthly,wellness_bundle,180,True,0.0,0.3855,Medium,total_net_revenue
SUB00804,CUST02024,quarterly,supplements,725,False,4.07,0.2281,Low,order_interval_days
SUB00805,CUST02029,quarterly,haircare,722,False,4.89,0.1912,Low,order_interval_days
SUB00806,CUST02031,monthly,wellness_bundle,727,False,21.14,0.3483,Medium,total_net_revenue
SUB00807,CUST02033,monthly,skincare,713,False,13.39,0.5702,Medium,total_net_revenue
SUB00808,CUST02036,quarterly,skincare,730,False,5.53,0.208,Low,order_interval_days
SUB00809,CUST02041,monthly,haircare,722,False,11.64,0.3378,Medium,total_discounts
SUB00810,CUST02045,quarterly,supplements,716,False,4.33,0.1699,Low,order_interval_days
SUB00811,CUST02047,monthly,supplements,709,False,7.56,0.6112,Medium,cohort_quarter
SUB00812,CUST02052,monthly,supplements,714,False,10.45,0.5741,Medium,total_net_revenue
SUB00813,CUST02053,quarterly,haircare,727,False,5.24,0.2109,Low,order_interval_days
SUB00814,CUST02055,quarterly,supplements,712,False,4.31,0.1774,Low,order_interval_days
SUB00815,CUST02056,quarterly,haircare,725,False,5.02,0.1916,Low,order_interval_days
SUB00816,CUST02058,quarterly,supplements,180,True,0.0,0.2383,Low,order_interval_days
SUB00817,CUST02059,quarterly,skincare,733,False,5.34,0.1913,Low,order_interval_days
SUB00818,CUST02061,monthly,skincare,30,True,0.0,0.9836,High,total_net_revenue
SUB00819,CUST02063,quarterly,skincare,720,False,5.28,0.1938,Low,order_interval_days
SUB00820,CUST02064,monthly,wellness_bundle,721,False,19.17,0.4233,Medium,total_net_revenue
SUB00821,CUST02065,quarterly,haircare,731,False,5.06,0.1942,Low,order_interval_days
SUB00822,CUST02066,monthly,supplements,731,False,11.24,0.4812,Medium,total_orders
SUB00823,CUST02070,monthly,haircare,180,True,0.0,0.348,Medium,total_discounts
SUB00824,CUST02071,monthly,skincare,714,False,12.76,0.579,Medium,total_net_revenue
SUB00825,CUST02073,monthly,supplements,120,True,0.0,0.8659,High,order_interval_days
SUB00826,CUST02076,monthly,supplements,726,False,7.33,0.7031,High,plan_type_enc
SUB00827,CUST02077,monthly,supplements,714,False,9.92,0.4725,Medium,total_discounts
SUB00828,CUST02078,monthly,skincare,90,True,0.0,0.9432,High,order_interval_days
SUB00829,CUST02080,quarterly,wellness_bundle,709,False,4.03,0.2377,Low,order_interval_days
SUB00830,CUST02081,monthly,skincare,710,False,11.35,0.3939,Medium,plan_type_enc
SUB00831,CUST02085,monthly,supplements,150,True,0.0,0.8388,High,order_interval_days
SUB00832,CUST02090,quarterly,wellness_bundle,730,False,9.42,0.1344,Low,order_interval_days
SUB00833,CUST02091,quarterly,supplements,713,False,4.28,0.182,Low,order_interval_days
SUB00834,CUST02094,monthly,skincare,711,False,13.11,0.4005,Medium,total_discounts
SUB00835,CUST02096,quarterly,supplements,714,False,4.26,0.1972,Low,order_interval_days
SUB00836,CUST02097,monthly,wellness_bundle,723,False,21.68,0.5396,Medium,total_net_revenue
SUB00837,CUST02099,monthly,wellness_bundle,715,False,19.08,0.309,Low,total_net_revenue
SUB00838,CUST02100,monthly,haircare,719,False,11.31,0.3331,Medium,total_discounts
SUB00839,CUST02101,quarterly,haircare,732,False,4.8,0.1932,Low,order_interval_days
SUB00840,CUST02102,monthly,wellness_bundle,730,False,19.58,0.3711,Medium,total_net_revenue
SUB00841,CUST02106,monthly,skincare,708,False,11.39,0.3463,Medium,total_discounts
SUB00842,CUST02108,monthly,skincare,180,True,0.0,0.5508,Medium,order_interval_days
SUB00843,CUST02109,monthly,supplements,60,True,0.0,0.9722,High,total_net_revenue
SUB00844,CUST02110,monthly,supplements,150,True,0.0,0.8434,High,cohort_quarter
SUB00845,CUST02112,quarterly,haircare,713,False,5.13,0.191,Low,order_interval_days
SUB00846,CUST02113,quarterly,supplements,709,False,4.17,0.2281,Low,order_interval_days
SUB00847,CUST02114,quarterly,wellness_bundle,722,False,9.06,0.1425,Low,order_interval_days
SUB00848,CUST02115,monthly,supplements,707,False,10.11,0.4431,Medium,total_discounts
SUB00849,CUST02116,monthly,supplements,722,False,9.86,0.5306,Medium,order_interval_days
SUB00850,CUST02117,monthly,skincare,90,True,0.0,0.9419,High,order_interval_days
SUB00851,CUST02119,quarterly,wellness_bundle,726,False,9.58,0.134,Low,order_interval_days
SUB00852,CUST02120,quarterly,wellness_bundle,720,False,6.65,0.2367,Low,order_interval_days
SUB00853,CUST02121,monthly,haircare,180,True,0.0,0.6344,Medium,order_interval_days
SUB00854,CUST02122,monthly,skincare,706,False,13.17,0.4019,Medium,total_discounts
SUB00855,CUST02123,quarterly,skincare,706,False,4.19,0.2183,Low,order_interval_days
SUB00856,CUST02124,quarterly,haircare,708,False,5.04,0.1921,Low,order_interval_days
SUB00857,CUST02125,monthly,skincare,60,True,0.0,0.9781,High,total_net_revenue
SUB00858,CUST02128,monthly,skincare,150,True,0.0,0.7765,High,cohort_quarter
SUB00859,CUST02129,monthly,skincare,30,True,0.0,0.9831,High,total_net_revenue
SUB00860,CUST02132,monthly,supplements,150,True,0.0,0.8189,High,cohort_quarter
SUB00861,CUST02133,monthly,supplements,711,False,10.1,0.5535,Medium,order_interval_days
SUB00862,CUST02134,quarterly,supplements,727,False,3.05,0.3022,Low,order_interval_days
SUB00863,CUST02138,monthly,wellness_bundle,90,True,0.0,0.7975,High,order_interval_days
SUB00864,CUST02139,monthly,skincare,60,True,0.0,0.9782,High,total_net_revenue
SUB00865,CUST02141,monthly,skincare,30,True,0.0,0.9753,High,total_net_revenue
SUB00866,CUST02142,monthly,supplements,30,True,0.0,0.9763,High,total_orders
SUB00867,CUST02143,monthly,supplements,719,False,9.23,0.6623,High,order_interval_days
SUB00868,CUST02145,quarterly,supplements,733,False,4.32,0.1749,Low,order_interval_days
SUB00869,CUST02147,monthly,supplements,706,False,9.31,0.5954,Medium,order_interval_days
SUB00870,CUST02148,quarterly,skincare,706,False,5.93,0.1842,Low,order_interval_days
SUB00871,CUST02149,quarterly,haircare,727,False,5.12,0.2005,Low,order_interval_days
SUB00872,CUST02151,quarterly,skincare,710,False,5.78,0.1947,Low,order_interval_days
SUB00873,CUST02152,monthly,skincare,60,True,0.0,0.9624,High,order_interval_days
SUB00874,CUST02153,quarterly,skincare,714,False,5.73,0.2181,Low,order_interval_days
SUB00875,CUST02154,monthly,haircare,723,False,11.22,0.3522,Medium,total_discounts
SUB00876,CUST02157,monthly,wellness_bundle,710,False,22.14,0.3494,Medium,total_net_revenue
SUB00877,CUST02160,monthly,skincare,150,True,0.0,0.6357,Medium,total_discounts
SUB00878,CUST02161,quarterly,wellness_bundle,728,False,9.77,0.1351,Low,order_interval_days
SUB00879,CUST02164,quarterly,supplements,720,False,4.22,0.2001,Low,order_interval_days
SUB00880,CUST02168,quarterly,supplements,713,False,4.25,0.2383,Low,order_interval_days
SUB00881,CUST02170,quarterly,skincare,728,False,5.35,0.1913,Low,order_interval_days
SUB00882,CUST02171,quarterly,supplements,725,False,4.14,0.2295,Low,order_interval_days
SUB00883,CUST02173,monthly,wellness_bundle,726,False,20.99,0.3273,Low,total_net_revenue
SUB00884,CUST02175,monthly,supplements,713,False,10.17,0.5465,Medium,order_interval_days
SUB00885,CUST02182,monthly,haircare,90,True,0.0,0.5394,Medium,total_net_revenue
SUB00886,CUST02187,quarterly,haircare,680,False,3.64,0.1707,Low,order_interval_days
SUB00887,CUST02194,monthly,supplements,675,False,9.53,0.378,Medium,cohort_quarter
SUB00888,CUST02195,quarterly,skincare,698,False,3.86,0.2614,Low,order_interval_days
SUB00889,CUST02196,monthly,skincare,700,False,11.45,0.3754,Medium,cohort_quarter
SUB00890,CUST02198,monthly,skincare,60,True,0.0,0.9125,High,total_net_revenue
SUB00891,CUST02199,quarterly,supplements,692,False,2.93,0.088,Low,order_interval_days
SUB00892,CUST02202,quarterly,skincare,689,False,2.15,0.1687,Low,order_interval_days
SUB00893,CUST02203,monthly,supplements,682,False,8.01,0.3127,Low,cohort_quarter
SUB00894,CUST02209,monthly,haircare,150,True,0.0,0.4819,Medium,cohort_quarter
SUB00895,CUST02214,quarterly,haircare,90,True,0.0,0.2208,Low,order_interval_days
SUB00896,CUST02220,monthly,skincare,150,True,0.0,0.4821,Medium,cohort_quarter
SUB00897,CUST02221,monthly,skincare,679,False,11.6,0.4298,Medium,total_net_revenue
SUB00898,CUST02223,quarterly,skincare,692,False,4.15,0.3173,Low,order_interval_days
SUB00899,CUST02224,monthly,supplements,688,False,8.76,0.398,Medium,cohort_quarter
SUB00900,CUST02227,monthly,skincare,30,True,0.0,0.916,High,total_net_revenue
SUB00901,CUST02249,monthly,supplements,690,False,9.22,0.3853,Medium,cohort_quarter
SUB00902,CUST02250,monthly,skincare,120,True,0.0,0.5851,Medium,cohort_quarter
SUB00903,CUST02255,quarterly,skincare,683,False,4.17,0.3179,Low,order_interval_days
SUB00904,CUST02259,monthly,wellness_bundle,696,False,18.64,0.3158,Low,total_net_revenue
SUB00905,CUST02267,quarterly,haircare,677,False,3.47,0.1941,Low,order_interval_days
SUB00906,CUST02268,monthly,haircare,694,False,10.05,0.359,Medium,cohort_quarter
SUB00907,CUST02272,quarterly,supplements,691,False,2.88,0.0948,Low,order_interval_days
SUB00908,CUST02273,quarterly,haircare,687,False,2.1,0.1843,Low,order_interval_days
SUB00909,CUST02277,quarterly,haircare,692,False,3.54,0.1687,Low,order_interval_days
SUB00910,CUST02284,quarterly,haircare,678,False,3.46,0.1941,Low,order_interval_days
SUB00911,CUST02286,monthly,wellness_bundle,704,False,21.79,0.2643,Low,total_net_revenue
SUB00912,CUST02290,monthly,skincare,30,True,0.0,0.9177,High,total_net_revenue
SUB00913,CUST02291,monthly,haircare,694,False,10.47,0.3417,Medium,cohort_quarter
SUB00914,CUST02293,monthly,haircare,675,False,8.93,0.2627,Low,cohort_quarter
SUB00915,CUST02299,quarterly,supplements,688,False,1.78,0.1635,Low,order_interval_days
SUB00916,CUST02304,quarterly,supplements,695,False,3.05,0.0934,Low,order_interval_days
SUB00917,CUST02307,monthly,skincare,687,False,11.61,0.4092,Medium,cohort_quarter
SUB00918,CUST02315,monthly,wellness_bundle,691,False,20.3,0.3364,Medium,total_net_revenue
SUB00919,CUST02316,quarterly,skincare,690,False,3.92,0.2633,Low,order_interval_days
SUB00920,CUST02317,monthly,haircare,30,True,0.0,0.8827,High,total_net_revenue
SUB00921,CUST02318,quarterly,supplements,695,False,3.12,0.1006,Low,order_interval_days
SUB00922,CUST02321,monthly,supplements,120,True,0.0,0.5459,Medium,cohort_quarter
SUB00923,CUST02325,monthly,haircare,683,False,10.48,0.3231,Low,cohort_quarter
SUB00924,CUST02326,quarterly,haircare,677,False,3.51,0.1785,Low,order_interval_days
SUB00925,CUST02328,quarterly,supplements,679,False,2.97,0.0982,Low,order_interval_days
SUB00926,CUST02329,monthly,supplements,682,False,9.26,0.314,Low,cohort_quarter
SUB00927,CUST02333,monthly,skincare,90,True,0.0,0.6283,Medium,order_interval_days
SUB00928,CUST02336,monthly,supplements,703,False,10.27,0.3833,Medium,total_net_revenue
SUB00929,CUST02337,monthly,haircare,679,False,8.62,0.2618,Low,cohort_quarter
SUB00930,CUST02338,monthly,skincare,60,True,0.0,0.9065,High,total_net_revenue
SUB00931,CUST02339,monthly,supplements,675,False,7.95,0.4955,Medium,cohort_quarter
SUB00932,CUST02342,quarterly,haircare,693,False,3.22,0.1461,Low,order_interval_days
SUB00933,CUST02343,monthly,wellness_bundle,684,False,14.33,0.3633,Medium,total_net_revenue
SUB00934,CUST02347,monthly,wellness_bundle,696,False,19.33,0.3463,Medium,total_net_revenue
SUB00935,CUST02350,quarterly,haircare,688,False,3.35,0.2005,Low,order_interval_days
SUB00936,CUST02353,quarterly,haircare,697,False,2.06,0.1843,Low,order_interval_days
SUB00937,CUST02355,monthly,haircare,702,False,10.16,0.1829,Low,cohort_quarter
SUB00938,CUST02356,quarterly,supplements,680,False,3.08,0.092,Low,order_interval_days
SUB00939,CUST02360,monthly,wellness_bundle,684,False,19.75,0.3431,Medium,total_net_revenue
SUB00940,CUST02363,monthly,skincare,697,False,9.79,0.2463,Low,cohort_quarter
SUB00941,CUST02365,monthly,supplements,690,False,6.3,0.4241,Medium,cohort_quarter
SUB00942,CUST02371,monthly,skincare,701,False,13.15,0.3846,Medium,total_net_revenue
SUB00943,CUST02372,quarterly,haircare,688,False,3.42,0.1916,Low,order_interval_days
SUB00944,CUST02373,monthly,skincare,686,False,11.73,0.3771,Medium,cohort_quarter
SUB00945,CUST02376,quarterly,skincare,685,False,4.15,0.3195,Low,order_interval_days
SUB00946,CUST02378,quarterly,supplements,691,False,3.08,0.0934,Low,order_interval_days
SUB00947,CUST02379,monthly,skincare,60,True,0.0,0.7833,High,total_net_revenue
SUB00948,CUST02381,quarterly,wellness_bundle,675,False,6.86,0.2364,Low,order_interval_days
SUB00949,CUST02383,quarterly,skincare,683,False,4.09,0.2918,Low,order_interval_days
